[2026-03-12 13:05:52] debug: 	z2m: Removing old log directory '/config/zigbee2mqtt/log/2026-03-11.21-50-26'
[2026-03-13 02:00:31] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:00:31] debug: 	z2m: Received Zigbee message from 'PC-Lampe', type 'commandQueryNextImageRequest', cluster 'genOta', data '{"fieldControl":0,"fileVersion":537029168,"imageType":288,"manufacturerCode":4454}' from endpoint 1 with groupID 0
[2026-03-13 02:00:31] debug: 	z2m: Device 'PC-Lampe' requested OTA
[2026-03-13 02:00:53] debug: 	z2m: Saving state to file /config/zigbee2mqtt/state.json
[2026-03-13 02:00:54] debug: 	zh:controller:database: Writing database to '/config/zigbee2mqtt/database.db'
[2026-03-13 02:01:15] debug: 	zh:zstack:unpi:parser: <-- [254,27,68,129,0,0,1,0,148,202,1,1,0,156,0,237,9,135,0,0,7,24,13,10,33,0,32,200,148,202,29,236]
[2026-03-13 02:01:15] debug: 	zh:zstack:unpi:parser: --- parseNext [254,27,68,129,0,0,1,0,148,202,1,1,0,156,0,237,9,135,0,0,7,24,13,10,33,0,32,200,148,202,29,236]
[2026-03-13 02:01:15] debug: 	zh:zstack:unpi:parser: --> parsed 27 - 2 - 4 - 129 - [0,0,1,0,148,202,1,1,0,156,0,237,9,135,0,0,7,24,13,10,33,0,32,200,148,202,29] - 236
[2026-03-13 02:01:15] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":1,"srcaddr":51860,"srcendpoint":1,"dstendpoint":1,"wasbroadcast":0,"linkquality":156,"securityuse":0,"timestamp":8849901,"transseqnumber":0,"len":7,"data":{"type":"Buffer","data":[24,13,10,33,0,32,200]}}
[2026-03-13 02:01:15] debug: 	zh:controller: Received payload: clusterID=1, address=51860, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=156, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":true,"reservedBits":0},"transactionSequenceNumber":13,"commandIdentifier":10},"payload":[{"attrId":33,"dataType":32,"attrData":200}],"command":{"ID":10,"name":"report","parameters":[{"name":"attrId","type":9},{"name":"dataType","type":8},{"name":"attrData","type":1000}]}}
[2026-03-13 02:01:15] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:01:15] debug: 	z2m: Received Zigbee message from 'Smert.Button.01', type 'attributeReport', cluster 'genPowerCfg', data '{"batteryPercentageRemaining":200}' from endpoint 1 with groupID 0
[2026-03-13 02:01:15] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Smert.Button.01', payload '{"battery":100,"linkquality":156,"voltage":3000}'
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: <-- [254,23,68,129,0,0,6,0,148,202,1,1,0,94,0,253,173,187,0,0,3,1,14,1,148,202,11,103]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext [254,23,68,129,0,0,6,0,148,202,1,1,0,94,0,253,173,187,0,0,3,1,14,1,148,202,11,103]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --> parsed 23 - 2 - 4 - 129 - [0,0,6,0,148,202,1,1,0,94,0,253,173,187,0,0,3,1,14,1,148,202,11] - 103
[2026-03-13 02:02:10] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":6,"srcaddr":51860,"srcendpoint":1,"dstendpoint":1,"wasbroadcast":0,"linkquality":94,"securityuse":0,"timestamp":12299773,"transseqnumber":0,"len":3,"data":{"type":"Buffer","data":[1,14,1]}}
[2026-03-13 02:02:10] debug: 	zh:controller: Received payload: clusterID=6, address=51860, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=94, frame={"header":{"frameControl":{"frameType":1,"manufacturerSpecific":false,"direction":0,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":14,"commandIdentifier":1},"payload":{},"command":{"ID":1,"parameters":[],"required":true,"name":"on"}}
[2026-03-13 02:02:10] debug: 	zh:controller:endpoint: ZCL command 0x2c1165fffe38f2c8/1 genOnOff.defaultRsp({"cmdId":1,"statusCode":0}, {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":1,"reservedBits":0,"transactionSequenceNumber":14,"writeUndiv":false})
[2026-03-13 02:02:10] debug: 	zh:zstack: sendZclFrameToEndpointInternal 0x2c1165fffe38f2c8:51860/1 (0,0,1)
[2026-03-13 02:02:10] debug: 	zh:zstack:znp: --> SREQ: AF - dataRequest - {"dstaddr":51860,"destendpoint":1,"srcendpoint":1,"clusterid":6,"transid":23,"options":0,"radius":30,"len":5,"data":{"type":"Buffer","data":[24,14,11,1,0]}}
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:writer: --> frame [254,15,36,1,148,202,1,1,6,0,23,0,30,5,24,14,11,1,0,98]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:10] debug: 	z2m: Received Zigbee message from 'Smert.Button.01', type 'commandOn', cluster 'genOnOff', data '{}' from endpoint 1 with groupID 0
[2026-03-13 02:02:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Smert.Button.01', payload '{"action":"on","battery":100,"linkquality":94,"voltage":3000}'
[2026-03-13 02:02:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Smert.Button.01/action', payload 'on'
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: <-- [254,1,100,1,0,100]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext [254,1,100,1,0,100]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --> parsed 1 - 3 - 4 - 1 - [0] - 100
[2026-03-13 02:02:10] debug: 	zh:zstack:znp: <-- SRSP: AF - dataRequest - {"status":0}
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:10] debug: 	z2m:mqtt: Received MQTT message on 'zigbee2mqtt/PC-Lampe/set' with data '{"state":"OFF","transition":2.0}'
[2026-03-13 02:02:10] debug: 	z2m: Publishing 'set' 'transition' to 'PC-Lampe'
[2026-03-13 02:02:10] debug: 	z2m: Publishing 'set' 'state' to 'PC-Lampe'
[2026-03-13 02:02:10] debug: 	zh:controller:endpoint: ZCL command 0x0c4314fffea75c93/1 genLevelCtrl.moveToLevelWithOnOff({"level":0,"transtime":20,"optionsMask":0,"optionsOverride":0}, {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":false,"direction":0,"reservedBits":0,"writeUndiv":false})
[2026-03-13 02:02:10] debug: 	zh:zstack: sendZclFrameToEndpointInternal 0x0c4314fffea75c93:58689/1 (0,0,2)
[2026-03-13 02:02:10] debug: 	zh:zstack:znp: --> SREQ: AF - dataRequest - {"dstaddr":58689,"destendpoint":1,"srcendpoint":1,"clusterid":8,"transid":24,"options":0,"radius":30,"len":8,"data":{"type":"Buffer","data":[1,39,4,0,20,0,0,0]}}
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:writer: --> frame [254,18,36,1,65,229,1,1,8,0,24,0,30,8,1,39,4,0,20,0,0,0,163]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: <-- [254,1,100,1,0,100,254,3,68,128,0,1,24,222,254,3,69,196,65,229,0,38]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext [254,1,100,1,0,100,254,3,68,128,0,1,24,222,254,3,69,196,65,229,0,38]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --> parsed 1 - 3 - 4 - 1 - [0] - 100
[2026-03-13 02:02:10] debug: 	zh:zstack:znp: <-- SRSP: AF - dataRequest - {"status":0}
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext [254,3,68,128,0,1,24,222,254,3,69,196,65,229,0,38]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --> parsed 3 - 2 - 4 - 128 - [0,1,24] - 222
[2026-03-13 02:02:10] debug: 	zh:zstack:znp: <-- AREQ: AF - dataConfirm - {"status":0,"endpoint":1,"transid":24}
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext [254,3,69,196,65,229,0,38]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --> parsed 3 - 2 - 5 - 196 - [65,229,0] - 38
[2026-03-13 02:02:10] debug: 	zh:zstack:znp: <-- AREQ: ZDO - srcRtgInd
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: <-- [254,3,68,128,0,1,23,209]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext [254,3,68,128,0,1,23,209]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --> parsed 3 - 2 - 4 - 128 - [0,1,23] - 209
[2026-03-13 02:02:10] debug: 	zh:zstack:znp: <-- AREQ: AF - dataConfirm - {"status":0,"endpoint":1,"transid":23}
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: <-- [254,25,68,129,0,0,8,0,65,229,1,1,0,204,0,89,211,187,0,0,5,8,39,11,4,0,65,229,29,17]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext [254,25,68,129,0,0,8,0,65,229,1,1,0,204,0,89,211,187,0,0,5,8,39,11,4,0,65,229,29,17]
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --> parsed 25 - 2 - 4 - 129 - [0,0,8,0,65,229,1,1,0,204,0,89,211,187,0,0,5,8,39,11,4,0,65,229,29] - 17
[2026-03-13 02:02:10] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":8,"srcaddr":58689,"srcendpoint":1,"dstendpoint":1,"wasbroadcast":0,"linkquality":204,"securityuse":0,"timestamp":12309337,"transseqnumber":0,"len":5,"data":{"type":"Buffer","data":[8,39,11,4,0]}}
[2026-03-13 02:02:10] debug: 	zh:controller: Received payload: clusterID=8, address=58689, groupID=0, endpoint=1, destinationEndpoint=1, wasBroadcast=false, linkQuality=204, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":39,"commandIdentifier":11},"payload":{"cmdId":4,"statusCode":0},"command":{"ID":11,"name":"defaultRsp","parameters":[{"name":"cmdId","type":8},{"name":"statusCode","type":48}]}}
[2026-03-13 02:02:10] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/PC-Lampe', payload '{"brightness":254,"effect":null,"level_config":{"on_level":"previous"},"linkquality":204,"power_on_behavior":"on","state":"OFF","update":{"installed_version":537029168,"latest_release_notes":null,"latest_source":"https://raw.githubusercontent.com/Koenkk/zigbee-OTA/master/images/Innr/1166-0120-20026A30-RF_263-upgradeMe.ota","latest_version":537029168,"state":"idle"}}'
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: <-- [254,5,69,196,17,195,1,198,56,169]
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --- parseNext [254,5,69,196,17,195,1,198,56,169]
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --> parsed 5 - 2 - 5 - 196 - [17,195,1,198,56] - 169
[2026-03-13 02:02:12] debug: 	zh:zstack:znp: <-- AREQ: ZDO - srcRtgInd
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: <-- [254,28,68,129,0,0,0,4,17,195,2,1,0,91,0,53,151,189,0,0,8,8,146,10,0,0,33,105,13,198,56,28,119]
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --- parseNext [254,28,68,129,0,0,0,4,17,195,2,1,0,91,0,53,151,189,0,0,8,8,146,10,0,0,33,105,13,198,56,28,119]
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --> parsed 28 - 2 - 4 - 129 - [0,0,0,4,17,195,2,1,0,91,0,53,151,189,0,0,8,8,146,10,0,0,33,105,13,198,56,28] - 119
[2026-03-13 02:02:12] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":1024,"srcaddr":49937,"srcendpoint":2,"dstendpoint":1,"wasbroadcast":0,"linkquality":91,"securityuse":0,"timestamp":12425013,"transseqnumber":0,"len":8,"data":{"type":"Buffer","data":[8,146,10,0,0,33,105,13]}}
[2026-03-13 02:02:12] debug: 	zh:controller: Received payload: clusterID=1024, address=49937, groupID=0, endpoint=2, destinationEndpoint=1, wasBroadcast=false, linkQuality=91, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":146,"commandIdentifier":10},"payload":[{"attrId":0,"dataType":33,"attrData":3433}],"command":{"ID":10,"name":"report","parameters":[{"name":"attrId","type":9},{"name":"dataType","type":8},{"name":"attrData","type":1000}]}}
[2026-03-13 02:02:12] debug: 	zh:controller:endpoint: ZCL command 0x001788010916738d/2 msIlluminanceMeasurement.defaultRsp({"cmdId":10,"statusCode":0}, {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":1,"reservedBits":0,"transactionSequenceNumber":146,"writeUndiv":false})
[2026-03-13 02:02:12] debug: 	zh:zstack: sendZclFrameToEndpointInternal 0x001788010916738d:49937/2 (0,0,1)
[2026-03-13 02:02:12] debug: 	zh:zstack:znp: --> SREQ: AF - dataRequest - {"dstaddr":49937,"destendpoint":2,"srcendpoint":1,"clusterid":1024,"transid":25,"options":0,"radius":30,"len":5,"data":{"type":"Buffer","data":[24,146,11,10,0]}}
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:writer: --> frame [254,15,36,1,17,195,2,1,0,4,25,0,30,5,24,146,11,10,0,118]
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:12] debug: 	z2m: Received Zigbee message from 'Hue-Motiondetect', type 'attributeReport', cluster 'msIlluminanceMeasurement', data '{"measuredValue":3433}' from endpoint 2 with groupID 0
[2026-03-13 02:02:12] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hue-Motiondetect', payload '{"battery":100,"illuminance":2,"illuminance_raw":3433,"led_indication":false,"linkquality":91,"motion_sensitivity":"low","occupancy":true,"occupancy_timeout":6403,"temperature":22.47,"update":{"installed_version":1124103169,"latest_release_notes":null,"latest_source":null,"latest_version":1124103169,"state":"idle"}}'
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: <-- [254,1,100,1,0,100]
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --- parseNext [254,1,100,1,0,100]
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --> parsed 1 - 3 - 4 - 1 - [0] - 100
[2026-03-13 02:02:12] debug: 	zh:zstack:znp: <-- SRSP: AF - dataRequest - {"status":0}
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: <-- [254,3,68,128,0,1,25,223]
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --- parseNext [254,3,68,128,0,1,25,223]
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --> parsed 3 - 2 - 4 - 128 - [0,1,25] - 223
[2026-03-13 02:02:12] debug: 	zh:zstack:znp: <-- AREQ: AF - dataConfirm - {"status":0,"endpoint":1,"transid":25}
[2026-03-13 02:02:12] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: <-- [254,5,69,196,17,195,1,198,56,169]
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --- parseNext [254,5,69,196,17,195,1,198,56,169]
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --> parsed 5 - 2 - 5 - 196 - [17,195,1,198,56] - 169
[2026-03-13 02:02:22] debug: 	zh:zstack:znp: <-- AREQ: ZDO - srcRtgInd
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: <-- [254,28,68,129,0,0,0,4,17,195,2,1,0,87,0,32,20,199,0,0,8,8,147,10,0,0,33,139,12,198,56,28,117]
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --- parseNext [254,28,68,129,0,0,0,4,17,195,2,1,0,87,0,32,20,199,0,0,8,8,147,10,0,0,33,139,12,198,56,28,117]
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --> parsed 28 - 2 - 4 - 129 - [0,0,0,4,17,195,2,1,0,87,0,32,20,199,0,0,8,8,147,10,0,0,33,139,12,198,56,28] - 117
[2026-03-13 02:02:22] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":1024,"srcaddr":49937,"srcendpoint":2,"dstendpoint":1,"wasbroadcast":0,"linkquality":87,"securityuse":0,"timestamp":13046816,"transseqnumber":0,"len":8,"data":{"type":"Buffer","data":[8,147,10,0,0,33,139,12]}}
[2026-03-13 02:02:22] debug: 	zh:controller: Received payload: clusterID=1024, address=49937, groupID=0, endpoint=2, destinationEndpoint=1, wasBroadcast=false, linkQuality=87, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":147,"commandIdentifier":10},"payload":[{"attrId":0,"dataType":33,"attrData":3211}],"command":{"ID":10,"name":"report","parameters":[{"name":"attrId","type":9},{"name":"dataType","type":8},{"name":"attrData","type":1000}]}}
[2026-03-13 02:02:22] debug: 	zh:controller:endpoint: ZCL command 0x001788010916738d/2 msIlluminanceMeasurement.defaultRsp({"cmdId":10,"statusCode":0}, {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":1,"reservedBits":0,"transactionSequenceNumber":147,"writeUndiv":false})
[2026-03-13 02:02:22] debug: 	zh:zstack: sendZclFrameToEndpointInternal 0x001788010916738d:49937/2 (0,0,1)
[2026-03-13 02:02:22] debug: 	zh:zstack:znp: --> SREQ: AF - dataRequest - {"dstaddr":49937,"destendpoint":2,"srcendpoint":1,"clusterid":1024,"transid":26,"options":0,"radius":30,"len":5,"data":{"type":"Buffer","data":[24,147,11,10,0]}}
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:writer: --> frame [254,15,36,1,17,195,2,1,0,4,26,0,30,5,24,147,11,10,0,116]
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:22] debug: 	z2m: Received Zigbee message from 'Hue-Motiondetect', type 'attributeReport', cluster 'msIlluminanceMeasurement', data '{"measuredValue":3211}' from endpoint 2 with groupID 0
[2026-03-13 02:02:22] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hue-Motiondetect', payload '{"battery":100,"illuminance":2,"illuminance_raw":3211,"led_indication":false,"linkquality":87,"motion_sensitivity":"low","occupancy":true,"occupancy_timeout":6403,"temperature":22.47,"update":{"installed_version":1124103169,"latest_release_notes":null,"latest_source":null,"latest_version":1124103169,"state":"idle"}}'
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: <-- [254,1,100,1,0,100]
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --- parseNext [254,1,100,1,0,100]
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --> parsed 1 - 3 - 4 - 1 - [0] - 100
[2026-03-13 02:02:22] debug: 	zh:zstack:znp: <-- SRSP: AF - dataRequest - {"status":0}
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: <-- [254,3,68,128,0,1,26,220]
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --- parseNext [254,3,68,128,0,1,26,220]
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --> parsed 3 - 2 - 4 - 128 - [0,1,26] - 220
[2026-03-13 02:02:22] debug: 	zh:zstack:znp: <-- AREQ: AF - dataConfirm - {"status":0,"endpoint":1,"transid":26}
[2026-03-13 02:02:22] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: <-- [254,5,69,196,17,195,1,198,56,169]
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --- parseNext [254,5,69,196,17,195,1,198,56,169]
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --> parsed 5 - 2 - 5 - 196 - [17,195,1,198,56] - 169
[2026-03-13 02:03:22] debug: 	zh:zstack:znp: <-- AREQ: ZDO - srcRtgInd
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: <-- [254,28,68,129,0,0,0,4,17,195,2,1,0,91,0,5,135,16,0,0,8,8,148,10,0,0,33,105,13,198,56,28,252]
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --- parseNext [254,28,68,129,0,0,0,4,17,195,2,1,0,91,0,5,135,16,0,0,8,8,148,10,0,0,33,105,13,198,56,28,252]
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --> parsed 28 - 2 - 4 - 129 - [0,0,0,4,17,195,2,1,0,91,0,5,135,16,0,0,8,8,148,10,0,0,33,105,13,198,56,28] - 252
[2026-03-13 02:03:22] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":1024,"srcaddr":49937,"srcendpoint":2,"dstendpoint":1,"wasbroadcast":0,"linkquality":91,"securityuse":0,"timestamp":1083141,"transseqnumber":0,"len":8,"data":{"type":"Buffer","data":[8,148,10,0,0,33,105,13]}}
[2026-03-13 02:03:22] debug: 	zh:controller: Received payload: clusterID=1024, address=49937, groupID=0, endpoint=2, destinationEndpoint=1, wasBroadcast=false, linkQuality=91, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":148,"commandIdentifier":10},"payload":[{"attrId":0,"dataType":33,"attrData":3433}],"command":{"ID":10,"name":"report","parameters":[{"name":"attrId","type":9},{"name":"dataType","type":8},{"name":"attrData","type":1000}]}}
[2026-03-13 02:03:22] debug: 	zh:controller:endpoint: ZCL command 0x001788010916738d/2 msIlluminanceMeasurement.defaultRsp({"cmdId":10,"statusCode":0}, {"timeout":10000,"disableResponse":false,"disableRecovery":false,"disableDefaultResponse":true,"direction":1,"reservedBits":0,"transactionSequenceNumber":148,"writeUndiv":false})
[2026-03-13 02:03:22] debug: 	zh:zstack: sendZclFrameToEndpointInternal 0x001788010916738d:49937/2 (0,0,1)
[2026-03-13 02:03:22] debug: 	zh:zstack:znp: --> SREQ: AF - dataRequest - {"dstaddr":49937,"destendpoint":2,"srcendpoint":1,"clusterid":1024,"transid":27,"options":0,"radius":30,"len":5,"data":{"type":"Buffer","data":[24,148,11,10,0]}}
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:writer: --> frame [254,15,36,1,17,195,2,1,0,4,27,0,30,5,24,148,11,10,0,114]
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:03:22] debug: 	z2m: Received Zigbee message from 'Hue-Motiondetect', type 'attributeReport', cluster 'msIlluminanceMeasurement', data '{"measuredValue":3433}' from endpoint 2 with groupID 0
[2026-03-13 02:03:22] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Hue-Motiondetect', payload '{"battery":100,"illuminance":2,"illuminance_raw":3433,"led_indication":false,"linkquality":91,"motion_sensitivity":"low","occupancy":true,"occupancy_timeout":6403,"temperature":22.47,"update":{"installed_version":1124103169,"latest_release_notes":null,"latest_source":null,"latest_version":1124103169,"state":"idle"}}'
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: <-- [254,1,100,1,0,100]
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --- parseNext [254,1,100,1,0,100]
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --> parsed 1 - 3 - 4 - 1 - [0] - 100
[2026-03-13 02:03:22] debug: 	zh:zstack:znp: <-- SRSP: AF - dataRequest - {"status":0}
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: <-- [254,3,68,128,0,1,27,221]
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --- parseNext [254,3,68,128,0,1,27,221]
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --> parsed 3 - 2 - 4 - 128 - [0,1,27] - 221
[2026-03-13 02:03:22] debug: 	zh:zstack:znp: <-- AREQ: AF - dataConfirm - {"status":0,"endpoint":1,"transid":27}
[2026-03-13 02:03:22] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:03:32] debug: 	zh:zstack:unpi:parser: <-- [254,5,69,196,17,195,1,198,56,169]
[2026-03-13 02:03:32] debug: 	zh:zstack:unpi:parser: --- parseNext [254,5,69,196,17,195,1,198,56,169]
[2026-03-13 02:03:32] debug: 	zh:zstack:unpi:parser: --> parsed 5 - 2 - 5 - 196 - [17,195,1,198,56] - 169
[2026-03-13 02:03:32] debug: 	zh:zstack:znp: <-- AREQ: ZDO - srcRtgInd
[2026-03-13 02:03:32] debug: 	zh:zstack:unpi:parser: --- parseNext []
[2026-03-13 02:03:32] debug: 	zh:zstack:unpi:parser: <-- [254,28,68,129,0,0,0,4,17,195,2,1,0,83,0,104,25,26,0,0,8,8,149,10,0,0,33,139,12,198,56,28,239]
[2026-03-13 02:03:32] debug: 	zh:zstack:unpi:parser: --- parseNext [254,28,68,129,0,0,0,4,17,195,2,1,0,83,0,104,25,26,0,0,8,8,149,10,0,0,33,139,12,198,56,28,239]
[2026-03-13 02:03:32] debug: 	zh:zstack:unpi:parser: --> parsed 28 - 2 - 4 - 129 - [0,0,0,4,17,195,2,1,0,83,0,104,25,26,0,0,8,8,149,10,0,0,33,139,12,198,56,28] - 239
[2026-03-13 02:03:32] debug: 	zh:zstack:znp: <-- AREQ: AF - incomingMsg - {"groupid":0,"clusterid":1024,"srcaddr":49937,"srcendpoint":2,"dstendpoint":1,"wasbroadcast":0,"linkquality":83,"securityuse":0,"timestamp":1710440,"transseqnumber":0,"len":8,"data":{"type":"Buffer","data":[8,149,10,0,0,33,139,12]}}
[2026-03-13 02:03:32] debug: 	zh:controller: Received payload: clusterID=1024, address=49937, groupID=0, endpoint=2, destinationEndpoint=1, wasBroadcast=false, linkQuality=83, frame={"header":{"frameControl":{"frameType":0,"manufacturerSpecific":false,"direction":1,"disableDefaultResponse":false,"reservedBits":0},"transactionSequenceNumber":149,"commandIdentifier":10},"payload":[{"attrId":0,"dataType":33,"attrData":3211}],"command":{"ID":10,"name":"report","parameters":[{"name":"attrId","type":9},{"name":"dataType","type":8},{"name":"attrData","type":1000}]}}
